"Step","Simple permutation (window: 7, stride:11) - Validation Accuracy","Simple permutation (window: 7, stride:11) - Validation Accuracy__MIN","Simple permutation (window: 7, stride:11) - Validation Accuracy__MAX"
"1763","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1765","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1767","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1769","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1771","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1773","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1775","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1777","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1779","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1781","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1783","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1785","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1787","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1789","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1791","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1793","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1795","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1797","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1799","0.5722543352601156","0.5722543352601156","0.5722543352601156"
